ID,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,ViolentCrimesPerPop
197,45226,2.95,17.15,28.12,13.63,10.96,0,0.0,18060,71.26,0.58,20.33,30.07,18.48,11.31,23068,9081,14232,31.96,18.51,38.54,15.58,12.45,51.79,19.98,25.33,19.0,23.16,11.72,35.15,14.97,13.52,3.49,52.47,42.18,56.12,54.33,67.29,73.08,5134,12.32,250,19.6,32.8,44.4,44.4,0.11,0.18,0.25,0.25,97.37,0.21,11.3,8.31,2.91,2.89,2.93,57.98,9.73,45.71,3,1170,92.91,58.32,12.14,37.26,1965,11.02,0.83,29100,42500,60000,30900,132,207,295,163,332,32.3,21.1,15.0,6,0,0.55,84.59,59.55,88.62,93.77,559.55
746,13739,3.13,28.09,41.12,30.07,12.96,0,0.0,22176,71.9,1.54,32.66,31.85,13.9,16.04,31318,9890,2644,25.0,13.22,28.93,23.47,9.46,48.0,18.89,30.44,13.78,28.39,7.09,49.56,10.55,9.05,3.07,56.23,48.55,63.93,68.54,72.06,72.11,816,8.21,205,35.61,37.56,37.56,55.12,0.53,0.56,0.56,0.82,95.34,0.8,6.45,4.24,2.42,2.35,2.49,53.77,4.59,45.58,3,415,91.35,55.21,2.89,28.67,1963,12.64,1.92,43700,60100,81900,38200,126,212,297,171,311,24.1,15.0,12.4,0,0,1.49,74.01,42.05,68.87,89.14,1790.5
1337,40961,2.34,14.24,27.39,14.46,15.32,40956,100.0,19420,69.31,0.44,37.98,33.41,10.32,14.97,25165,11296,6708,16.96,10.68,27.03,16.49,5.98,57.4,18.49,24.92,16.44,23.08,11.87,26.3,15.56,13.88,2.88,70.05,68.16,74.08,76.09,56.94,64.47,584,1.78,581,16.7,32.01,37.01,43.37,0.24,0.45,0.52,0.62,96.95,0.45,2.77,1.76,2.26,2.35,2.13,62.74,1.74,57.54,2,1893,90.23,60.38,2.48,40.99,1957,7.1,0.44,27300,41100,61600,34300,183,251,314,131,317,25.7,16.6,12.1,33,0,1.42,59.36,45.98,70.53,83.9,524.67
82,54523,2.58,14.46,28.86,14.19,10.26,54523,100.0,25740,78.54,1.83,44.5,24.57,6.79,14.98,31056,12469,7257,13.65,6.52,15.07,23.35,5.21,65.82,11.89,26.65,11.29,26.3,9.31,30.05,13.63,11.54,3.06,72.67,70.31,77.67,73.69,67.14,74.86,1110,2.62,1155,21.04,29.09,32.12,39.22,0.45,0.62,0.68,0.83,94.11,0.58,4.6,3.14,2.51,2.66,2.31,60.63,2.86,48.66,3,1378,93.88,57.27,1.09,19.3,1967,4.9,0.24,43200,56800,73700,30500,233,335,426,193,396,26.6,21.8,12.9,148,4,2.12,55.05,42.47,67.48,77.85,442.93
1492,11305,2.83,14.98,25.7,11.62,13.68,0,0.0,16853,64.89,1.85,26.56,35.71,13.89,12.92,19341,8145,3604,32.89,21.67,41.04,9.98,12.87,42.59,12.52,22.32,20.23,19.83,8.96,26.5,12.96,11.15,3.27,67.21,61.49,73.55,69.17,43.16,53.96,352,3.23,66,0.0,0.0,10.61,10.61,0.0,0.0,0.06,0.06,79.97,1.12,7.76,5.78,2.74,2.69,2.86,66.24,5.05,40.92,3,476,89.36,67.57,6.51,57.77,1961,11.45,0.13,27900,42300,59900,32000,105,165,244,139,260,28.0,20.4,15.7,0,0,0.58,88.74,60.5,87.17,96.91,1204.92
1133,24127,2.39,9.97,24.66,11.31,10.51,24127,100.0,50859,83.94,0.5,56.32,18.88,3.17,14.08,63718,25827,1123,4.71,2.13,8.47,36.77,3.41,73.24,14.62,22.99,6.65,36.64,9.54,32.37,13.29,11.46,2.86,81.75,78.69,87.24,76.82,72.03,73.39,182,1.26,3982,12.96,17.23,22.25,27.0,2.14,2.84,3.67,4.46,80.54,1.73,2.32,1.51,2.34,2.62,1.96,65.18,3.26,46.66,3,215,97.92,58.31,1.86,28.37,1962,0.7,0.06,329300,408200,492000,162700,607,697,888,281,734,27.6,25.0,12.2,5,0,16.5,51.64,52.49,78.09,90.27,166.15
1226,40213,2.99,14.95,33.07,15.3,6.01,40213,100.0,28838,83.53,0.43,21.64,16.71,12.25,11.28,30750,10924,6194,15.59,12.32,29.69,13.37,9.69,61.56,14.58,23.82,17.7,21.47,11.82,33.33,16.1,14.0,3.5,67.71,62.92,75.42,74.43,52.54,59.09,1726,6.06,6801,19.53,31.58,42.45,54.2,3.3,5.34,7.18,9.17,63.69,7.75,11.45,8.23,2.96,3.16,2.74,55.57,15.68,62.4,2,1301,91.19,52.0,3.07,12.91,1978,6.25,0.53,76100,98500,125600,49500,387,484,556,169,534,29.4,25.2,12.1,100,9,16.91,57.47,37.98,64.85,88.29,1095.4
112,20009,3.22,13.17,28.71,10.22,2.18,20009,100.0,41096,95.23,0.37,33.61,8.2,1.38,7.13,41603,13413,413,2.07,2.92,15.09,15.25,3.25,79.22,22.2,12.59,11.62,24.2,7.71,19.1,10.42,9.07,3.44,88.0,85.62,97.1,85.22,70.26,72.68,100,0.84,815,8.47,19.14,29.33,42.82,0.34,0.78,1.19,1.74,90.83,1.2,5.07,4.49,3.22,3.17,3.47,81.92,3.94,5.86,3,325,95.03,83.23,1.23,36.92,1981,0.77,0.43,56000,64900,73500,17500,475,528,581,106,697,23.5,22.8,12.7,0,0,4.07,61.12,46.58,77.06,89.45,173.62
1419,131723,3.61,16.1,32.83,16.31,6.19,131723,100.0,32132,82.82,0.53,25.88,18.05,13.01,11.02,34751,10728,23648,18.43,21.66,40.4,13.13,9.08,60.3,26.29,17.92,24.25,19.68,8.9,39.85,13.43,11.11,3.96,71.83,63.54,78.63,72.57,51.64,57.38,6699,7.14,41589,20.77,32.01,42.67,55.28,6.56,10.11,13.47,17.45,50.43,17.57,21.98,16.93,3.52,3.47,3.59,56.57,25.49,56.28,2,2023,94.74,57.43,4.15,18.78,1963,5.64,0.44,107600,134200,172000,64400,427,527,646,219,592,32.0,26.8,11.6,211,6,31.57,45.96,40.16,79.41,88.17,1627.33
1280,86905,1.94,7.62,21.72,8.68,14.05,86905,100.0,35997,75.32,0.6,48.27,21.85,4.76,10.37,51085,29134,7979,9.35,5.51,12.51,43.39,4.81,65.83,9.49,33.55,5.17,46.61,13.78,43.11,18.43,16.26,2.8,69.12,69.13,87.94,64.26,58.83,65.1,1624,3.53,21990,11.43,18.16,25.88,35.26,2.89,4.6,6.55,8.92,72.69,4.65,4.22,1.73,1.88,2.33,1.71,34.14,5.38,81.69,2,2893,93.94,27.51,6.64,40.41,1958,1.36,0.44,393600,500001,500001,106401,381,498,648,267,532,22.2,25.5,11.3,318,368,25.3,33.13,52.78,84.79,88.29,1651.73
1345,54718,2.25,10.45,28.82,13.43,12.82,54718,100.0,45598,78.05,0.8,61.54,23.21,4.07,10.91,61799,29044,4576,8.61,3.05,6.82,63.68,4.8,65.96,7.53,47.63,3.13,57.05,6.61,43.62,10.02,8.56,2.9,77.06,76.88,91.09,70.28,61.28,71.24,517,1.85,11703,28.28,36.6,43.65,50.68,6.05,7.83,9.34,10.84,77.95,3.08,3.99,2.05,2.17,2.48,1.93,49.39,2.28,62.26,2,996,96.07,43.11,0.6,32.73,1939,0.53,0.12,281100,377800,500001,218901,443,629,963,520,671,24.6,22.6,14.5,16,0,21.39,41.54,49.81,60.48,76.81,475.46
1535,265968,2.52,13.93,27.56,13.43,13.17,264394,99.45,19193,71.75,0.51,23.14,31.59,10.79,15.72,23892,10127,64572,24.82,10.65,30.7,16.15,9.24,53.83,12.44,28.97,15.72,22.8,13.53,35.68,17.45,15.71,3.16,52.09,44.48,64.74,54.45,67.58,71.55,19512,9.04,3181,28.23,39.8,49.23,55.8,0.34,0.48,0.59,0.67,96.43,0.38,6.35,4.08,2.46,2.59,2.31,56.3,3.97,54.83,2,12254,89.59,53.39,7.24,43.07,1959,6.13,0.59,32800,44500,63600,30800,136,225,307,171,322,26.1,20.4,13.5,549,230,1.2,84.68,57.21,89.24,93.57,2466.68
1343,12385,2.45,10.93,29.24,12.45,11.29,12385,100.0,34716,80.03,0.16,42.21,23.89,7.09,10.77,39337,17363,1183,9.56,15.25,29.51,27.55,8.2,65.64,18.84,18.96,16.28,30.75,8.75,41.03,12.31,10.6,3.09,69.67,66.21,91.54,77.97,57.05,62.04,417,5.71,4882,11.08,19.34,26.12,37.3,4.37,7.62,10.29,14.7,43.75,15.02,5.85,3.6,2.45,2.73,2.32,34.88,7.1,66.58,2,528,90.54,31.24,1.7,55.68,1939,4.91,0.54,154400,215800,290000,135600,340,475,704,364,518,23.4,25.3,19.3,24,0,39.42,35.95,54.85,76.53,81.05,583.07
812,11475,2.8,13.65,23.21,11.2,12.88,11475,100.0,34198,75.95,0.34,48.68,30.6,4.19,20.1,37299,13836,617,5.4,6.47,22.93,14.11,5.33,60.94,25.2,19.33,15.91,24.93,6.89,22.94,7.93,7.42,3.13,85.26,81.48,89.18,88.88,59.93,65.29,46,0.52,183,14.21,14.21,14.21,14.21,0.23,0.23,0.23,0.23,95.53,0.9,4.25,3.51,2.8,2.82,2.58,90.67,1.42,22.63,3,113,97.32,89.9,6.19,58.41,1957,1.12,0.33,52800,68000,85800,33000,242,325,388,146,441,23.4,16.6,12.9,0,0,1.59,78.51,63.38,88.95,95.13,168.99
731,28835,3.27,36.25,54.92,43.89,6.23,28835,100.0,21463,81.31,0.65,41.07,18.66,7.49,13.52,28301,9191,5956,27.49,4.23,14.11,33.63,6.9,56.89,14.12,38.16,12.75,26.78,5.96,60.68,9.06,7.65,3.0,64.36,64.84,70.16,63.26,48.95,61.21,576,4.53,1376,30.74,42.44,49.27,53.2,1.47,2.03,2.35,2.54,92.05,0.68,3.4,2.55,2.46,2.72,2.3,42.66,2.52,56.31,2,467,94.96,38.65,1.5,39.4,1962,3.28,0.16,55500,68400,85500,30000,276,339,409,133,401,31.3,17.6,12.0,10,0,4.77,72.08,28.95,49.04,88.24,395.81
311,13864,2.24,8.84,17.97,8.42,25.87,8518,61.47,27900,61.34,0.82,49.16,46.77,8.11,32.04,33531,15436,1446,10.56,2.21,11.64,25.33,8.65,48.24,5.7,22.02,8.78,25.84,8.5,22.4,11.12,9.96,2.74,67.97,67.59,67.37,69.21,62.03,71.21,295,2.39,544,4.04,5.15,7.9,8.82,0.16,0.2,0.31,0.35,94.69,0.52,2.27,1.52,2.22,2.21,2.22,71.58,0.95,44.08,3,8308,42.71,71.67,0.7,75.12,1968,2.07,0.0,132200,164300,220000,87800,344,542,653,309,626,28.7,23.7,13.3,0,0,3.93,67.25,53.19,81.55,91.7,292.52
665,10200,3.04,16.57,24.53,14.69,12.67,9332,91.49,95134,79.1,1.21,77.44,23.62,1.81,11.96,108751,46855,342,3.6,1.3,3.42,68.19,3.62,60.48,12.06,40.05,1.39,58.26,3.95,28.33,5.81,4.98,3.07,90.1,89.72,97.8,91.01,51.13,59.04,36,0.48,858,7.58,9.67,18.3,29.84,0.64,0.81,1.54,2.51,90.39,0.66,3.96,3.22,2.78,2.88,2.15,89.73,0.15,12.2,4,158,95.5,86.72,0.63,53.16,1956,0.0,0.0,361600,497900,500001,138401,475,989,1001,526,1001,27.8,20.1,13.4,0,0,8.41,54.68,66.94,80.7,91.8,122.95
721,983403,2.66,14.03,28.64,13.46,8.89,980981,99.75,29291,81.64,0.63,35.42,21.39,5.79,13.18,34172,14096,137406,14.18,8.79,21.28,19.94,6.64,64.94,14.16,20.44,12.13,26.36,12.74,31.9,16.68,14.74,3.2,70.12,65.62,77.27,73.47,60.96,68.88,31278,4.43,84672,18.14,30.29,40.15,50.93,1.56,2.61,3.46,4.38,81.26,3.86,7.37,4.96,2.62,2.76,2.42,62.27,7.26,52.01,2,52115,87.65,59.12,3.78,26.56,1973,7.07,0.41,59500,77100,105200,45700,305,374,467,162,442,27.3,23.0,13.1,1710,276,8.61,33.98,43.31,78.32,80.67,1097.07
600,12179,2.66,9.28,21.33,8.42,11.93,9724,79.95,52193,86.35,1.86,64.4,25.83,1.55,18.61,57406,21465,131,1.08,3.75,12.21,35.98,2.8,71.82,28.52,21.21,8.64,38.17,6.0,20.89,7.86,6.97,3.02,90.39,89.38,95.84,88.3,61.62,68.51,21,0.26,833,4.68,8.16,16.33,24.49,0.32,0.56,1.12,1.68,91.86,1.51,2.78,2.16,2.64,2.66,2.48,91.48,0.76,27.83,3,246,94.9,90.94,0.81,28.86,1984,0.22,0.42,133800,172700,214700,80900,564,674,838,274,847,24.3,24.4,11.1,0,0,6.85,73.92,41.49,68.26,87.67,56.51
536,10793,2.9,12.64,20.02,9.39,15.08,0,0.0,38725,80.42,1.72,56.08,31.21,5.08,20.01,43549,16048,504,4.97,9.24,22.79,16.17,3.91,56.9,26.85,23.95,16.31,27.87,9.88,21.95,7.95,8.94,3.09,84.69,80.82,90.92,88.55,69.13,69.75,160,1.81,223,2.69,14.8,14.8,22.87,0.06,0.31,0.31,0.47,95.67,0.41,3.71,2.98,2.73,2.78,2.42,88.56,0.99,21.69,3,171,95.61,87.08,1.75,33.92,1964,0.91,0.49,60300,78000,99800,39500,229,304,377,148,380,26.9,16.7,11.9,0,0,2.07,74.38,61.85,87.54,94.48,243.53
1179,12236,2.53,11.41,23.47,10.65,11.92,12236,100.0,44495,85.75,0.41,66.87,22.26,1.75,14.62,49697,18319,554,4.54,6.98,13.33,30.66,1.79,71.01,23.73,24.37,11.81,36.81,7.17,28.3,9.15,8.2,2.99,87.05,83.03,94.95,84.88,65.57,76.74,45,0.52,561,10.34,12.48,21.57,26.02,0.47,0.57,0.99,1.19,92.7,0.75,3.26,2.32,2.47,2.75,1.71,81.54,0.74,37.59,3,232,95.42,73.27,0.0,8.19,1966,0.0,0.34,68600,82000,96700,28100,455,511,613,158,564,22.6,20.0,13.4,0,0,4.58,76.99,62.4,87.72,94.52,141.75
781,23170,2.09,8.08,20.23,9.15,12.36,23170,100.0,53419,75.85,1.49,57.16,19.88,2.75,13.14,70219,40537,1411,6.14,2.39,5.87,49.02,1.84,72.93,10.39,29.52,3.13,48.8,14.7,37.11,19.21,16.9,2.65,76.69,74.71,93.62,80.52,68.23,70.85,40,0.3,2587,17.67,20.76,26.83,31.89,1.97,2.32,3.0,3.56,88.52,2.03,2.54,1.37,2.08,2.23,1.84,64.34,2.34,59.3,2,1759,86.31,59.78,0.57,15.52,1960,0.39,0.44,343900,471300,500001,156101,652,859,1001,349,879,27.9,25.4,11.8,6,50,11.17,41.06,44.53,76.43,88.97,794.41
426,10891,2.48,13.55,24.72,11.44,14.76,0,0.0,25324,76.35,2.39,45.35,34.5,5.67,18.49,30679,11844,961,8.92,7.33,23.31,12.04,5.73,60.93,34.81,22.58,28.08,20.33,9.02,22.3,11.43,10.32,3.0,77.96,75.89,87.88,79.51,64.91,76.99,84,0.96,48,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.07,97.32,0.39,3.45,2.42,2.45,2.52,2.26,74.03,1.05,37.52,3,347,92.67,71.86,1.73,49.86,1948,6.04,0.68,32100,43300,62600,30500,186,243,292,106,330,22.2,16.2,11.8,13,0,0.44,77.65,58.45,85.61,92.78,468.1
1583,20125,3.49,18.77,30.62,14.78,10.73,20125,100.0,16553,69.26,1.17,18.27,32.45,21.11,12.15,18581,6335,7361,36.8,40.75,53.35,9.2,13.89,47.8,12.4,26.95,17.88,19.78,7.03,31.91,12.77,10.11,3.93,69.62,62.38,78.99,74.25,56.57,58.78,579,2.85,3390,10.8,18.58,25.25,39.06,1.82,3.13,4.25,6.58,17.83,18.4,19.12,15.7,3.48,3.46,3.51,66.89,22.87,58.49,2,784,88.02,67.22,10.59,40.43,1967,23.63,2.71,20100,30000,44000,23900,104,193,275,171,244,27.2,20.7,12.2,0,0,16.84,70.93,64.36,88.43,94.4,534.6
1481,38195,2.58,12.62,25.9,12.77,13.23,38195,100.0,39603,77.43,0.59,48.75,28.02,6.8,17.89,48040,18436,2437,6.62,3.83,12.89,27.98,5.42,65.77,18.86,28.02,10.09,32.3,7.54,32.62,10.86,9.33,3.04,75.42,72.49,85.41,81.22,64.45,71.13,411,1.54,1896,7.33,11.87,17.3,24.21,0.36,0.59,0.86,1.2,92.4,0.71,3.17,2.16,2.48,2.79,2.04,66.18,0.9,48.7,3,856,94.53,58.91,1.52,31.19,1948,1.13,0.22,152500,177200,221800,69300,376,583,717,341,640,27.6,22.0,13.1,43,0,4.96,75.97,57.57,85.18,90.62,87.26
495,33558,2.99,12.99,27.63,11.65,7.32,0,0.0,40256,84.02,0.81,32.55,18.51,7.41,12.86,43616,14298,2461,7.39,9.11,22.94,12.13,7.28,66.15,18.07,19.1,16.68,18.27,10.63,26.59,12.9,11.77,3.39,78.76,75.51,87.82,80.56,57.71,64.98,603,2.56,3339,9.61,16.38,22.94,32.26,0.96,1.63,2.28,3.21,78.54,3.49,7.54,5.86,2.98,3.03,2.9,61.09,8.65,39.9,3,966,92.07,60.04,1.04,34.47,1977,3.69,0.07,131800,165400,201000,69200,402,527,656,254,598,26.8,27.2,11.7,11,0,9.95,60.77,39.4,58.93,90.99,698.38
1315,67561,3.84,19.58,32.66,15.41,5.62,67561,100.0,31262,85.13,1.32,41.25,19.29,5.2,14.57,33459,9726,6012,8.96,2.42,10.02,30.45,4.35,64.88,16.25,31.53,12.07,31.59,3.91,27.01,7.67,5.85,4.17,87.08,87.29,92.79,86.75,50.24,59.19,197,0.35,2028,21.6,28.65,40.29,46.89,0.65,0.86,1.21,1.41,93.26,0.66,25.2,21.88,3.82,4.13,3.17,73.33,6.51,30.55,3,381,97.88,67.87,1.57,28.87,1974,1.75,0.11,61000,73100,93000,32000,255,292,378,123,362,23.0,20.9,11.2,0,0,3.0,65.22,49.16,79.56,86.34,76.24
1530,21700,2.94,16.17,29.12,14.57,11.21,0,0.0,21433,75.2,4.11,32.99,28.78,9.2,9.87,24965,10264,4705,22.58,19.87,37.63,13.92,8.0,59.74,15.63,22.55,17.03,20.17,8.75,25.05,11.1,9.99,3.4,77.3,70.4,86.08,82.73,59.78,66.11,494,2.65,1485,12.86,15.08,23.5,37.04,0.88,1.03,1.61,2.53,63.22,6.55,10.32,7.68,2.85,2.82,2.89,59.83,11.36,50.7,2,772,90.53,60.47,7.38,51.55,1962,14.49,0.49,27300,40900,63300,36000,188,255,326,138,326,25.0,19.4,12.8,0,0,6.89,76.31,50.27,77.25,92.09,567.16
1395,22633,2.77,11.05,22.35,10.37,14.01,22624,100.0,54469,83.67,0.23,67.36,30.75,1.52,19.72,60659,22675,559,2.51,4.38,12.62,33.75,2.57,67.99,15.35,24.41,7.35,37.05,4.69,28.08,7.61,6.24,3.13,86.62,85.12,97.84,82.75,57.14,70.47,161,1.02,1727,5.5,8.34,11.64,15.4,0.42,0.64,0.89,1.18,89.52,0.88,3.71,2.92,2.73,2.87,2.1,86.09,0.64,24.49,3,233,97.23,81.91,0.86,42.49,1946,0.58,0.73,174100,201000,244200,70100,535,694,862,327,770,26.4,23.0,13.6,0,0,7.63,66.96,70.01,86.05,92.79,103.35
523,226338,2.74,13.96,28.98,13.23,3.48,221745,97.97,43946,90.83,1.16,71.66,9.3,6.38,11.91,50098,19620,15614,7.07,2.81,9.61,26.85,6.46,73.29,3.6,23.88,8.2,32.34,12.91,30.96,16.43,14.62,3.2,75.08,73.33,80.91,79.36,59.56,69.06,4524,3.32,13359,15.91,25.86,37.12,44.62,0.94,1.53,2.19,2.63,90.27,1.37,5.36,3.69,2.68,2.84,2.5,55.96,4.89,47.7,3,11451,87.84,52.81,5.83,42.75,1976,3.4,0.55,81700,109700,143300,61600,412,528,692,280,564,24.8,22.6,11.4,310,34,5.9,26.62,37.54,68.86,75.0,872.98
705,87492,3.29,17.6,31.78,15.89,7.72,87492,100.0,17386,69.28,0.09,12.29,24.94,26.92,12.29,18874,7276,30588,36.56,20.02,50.33,6.44,16.3,46.1,19.29,27.65,24.0,13.89,13.69,51.26,18.62,16.34,3.71,32.86,26.62,31.47,33.55,45.56,54.73,17760,24.19,3436,25.7,35.54,46.97,58.47,1.01,1.4,1.84,2.3,69.67,7.12,16.47,11.93,3.15,3.15,3.15,48.4,15.24,48.76,3,3512,88.35,48.39,39.89,63.87,1945,20.8,1.76,21500,31300,42900,21400,167,323,416,249,414,32.5,20.6,16.2,293,122,3.93,55.54,55.36,85.83,90.57,3530.78
603,13887,2.87,17.18,27.67,12.28,10.05,0,0.0,29784,77.47,0.37,34.2,24.65,6.95,29.63,33389,11090,1641,11.94,3.44,22.66,11.22,10.08,57.91,28.0,14.8,18.67,20.51,10.77,23.34,12.26,11.54,3.33,75.35,76.49,76.16,84.84,58.87,72.05,246,1.96,239,15.06,15.06,15.06,15.06,0.26,0.26,0.26,0.26,92.46,0.65,8.85,6.79,2.85,2.94,2.56,77.03,3.43,35.45,3,348,93.29,74.47,7.47,45.11,1964,6.11,0.08,48000,59800,72600,24600,217,289,345,128,357,21.8,19.1,12.0,0,0,1.72,66.69,53.88,83.34,90.06,198.28
760,14451,2.35,9.95,20.47,9.91,20.45,14451,100.0,34183,70.02,0.4,65.55,37.82,2.43,25.15,42345,17917,947,6.66,4.25,13.26,29.31,4.11,55.91,10.34,28.64,6.84,34.04,6.8,25.15,8.66,7.82,2.88,83.3,83.33,86.57,78.69,61.39,63.98,62,0.55,267,5.99,11.61,15.36,15.36,0.11,0.21,0.28,0.28,95.83,0.21,2.38,1.61,2.3,2.54,1.7,78.91,0.36,39.38,3,188,97.04,71.5,1.6,19.68,1954,1.12,0.0,60700,72800,93100,32400,278,348,552,274,373,26.3,19.4,13.3,0,0,1.85,85.23,69.47,93.17,95.42,42.54
1378,10145,2.69,14.21,24.55,11.73,11.26,0,0.0,25943,78.55,3.92,36.3,25.05,4.92,21.07,30012,11526,1390,13.93,8.53,23.66,13.38,8.04,60.01,26.9,23.06,23.13,23.04,9.39,20.11,11.1,10.29,3.07,79.85,74.56,79.97,81.76,65.73,72.81,166,2.01,182,0.0,0.0,4.95,4.95,0.0,0.0,0.09,0.09,95.88,0.0,4.12,3.21,2.66,2.66,2.68,75.42,3.26,35.9,3,405,90.29,75.56,2.72,63.21,1967,7.46,0.38,32000,45400,64600,32600,172,242,335,163,346,25.3,17.3,12.6,0,0,1.79,55.67,54.88,80.19,88.4,152.6
906,31971,2.2,11.38,22.12,10.53,17.88,31971,100.0,54348,73.0,0.56,55.83,28.0,3.47,9.02,83272,55463,2105,6.6,3.6,10.57,46.95,3.8,60.76,8.37,28.42,1.37,51.85,8.33,32.58,15.23,12.23,2.87,75.73,77.69,90.56,81.23,49.3,55.66,223,1.04,11133,13.57,22.29,31.93,41.76,4.73,7.76,11.12,14.54,64.34,4.86,4.05,2.25,2.19,2.71,1.78,54.32,3.27,61.04,2,1159,92.63,43.85,1.38,31.23,1949,0.4,0.2,500001,500001,500001,0,660,902,1001,341,925,29.5,24.0,12.9,0,5,34.82,26.78,52.74,82.67,85.41,1087.25
328,17173,2.61,20.44,33.58,21.93,14.56,0,0.0,22617,70.14,0.48,38.59,33.39,12.45,15.83,29054,12002,2401,16.04,12.33,25.49,22.24,7.63,53.74,16.09,39.28,12.77,29.77,9.47,38.92,12.57,11.17,2.9,66.02,65.61,70.27,66.6,61.44,69.47,385,3.04,737,14.25,18.72,21.17,26.87,0.61,0.8,0.91,1.15,83.4,1.09,2.64,1.66,2.27,2.56,1.98,56.3,0.94,56.67,2,425,93.94,49.93,3.06,31.06,1945,6.11,0.62,57100,74400,101800,44700,223,316,390,167,359,26.0,17.2,12.7,0,0,4.31,65.55,46.49,70.52,80.86,215.44
255,33822,2.69,13.81,27.35,13.08,12.56,0,0.0,23127,76.06,0.26,33.54,32.03,7.07,15.7,28141,10868,5154,16.41,9.71,30.88,9.43,7.88,55.93,32.66,19.15,24.72,17.62,14.65,33.42,16.06,15.37,3.13,62.08,57.64,69.72,62.31,67.47,75.04,1789,6.43,674,2.97,5.64,13.95,19.14,0.06,0.11,0.28,0.38,94.16,0.74,6.47,4.28,2.51,2.64,2.32,62.85,3.14,51.04,2,1433,89.76,59.82,7.68,40.27,1954,8.2,0.33,33600,43700,57800,24200,207,272,342,135,363,25.9,18.1,14.4,0,0,1.99,67.64,57.65,87.23,92.92,663.76
323,95802,2.43,16.46,37.35,21.42,9.16,95802,100.0,33140,80.86,0.71,52.67,17.64,6.43,10.2,39990,19879,8794,10.7,7.09,15.65,54.17,5.15,64.75,9.69,51.36,6.03,46.98,7.59,57.0,11.31,9.51,2.9,63.59,60.94,78.17,61.21,62.62,71.3,2504,5.54,21350,25.41,35.92,47.21,55.56,5.66,8.01,10.52,12.38,73.84,4.21,4.33,2.06,2.08,2.27,1.99,33.22,4.15,72.41,2,2574,93.87,30.35,3.65,38.54,1939,1.53,0.41,184000,263800,440800,256800,319,483,689,370,538,24.3,21.3,13.8,252,33,22.29,39.59,42.92,62.42,69.9,985.62
1158,34438,2.56,19.25,34.09,21.85,12.67,0,0.0,22634,75.92,1.24,42.2,28.01,5.92,15.25,31773,12254,5685,18.04,11.47,22.96,24.32,6.44,59.54,12.56,31.34,12.11,26.84,8.39,36.18,11.02,9.82,2.95,74.17,70.44,76.83,78.74,67.25,73.54,866,3.44,624,45.83,54.17,60.1,65.06,0.83,0.98,1.09,1.18,95.64,0.65,3.47,2.24,2.34,2.56,2.04,62.82,1.54,50.88,2,1185,91.9,57.35,2.11,28.61,1964,6.91,0.71,41000,58300,80800,39800,192,254,312,120,331,28.4,17.1,13.1,1,0,1.81,71.98,46.73,69.22,88.2,331.04
1113,83995,3.53,16.01,29.52,15.16,7.57,83995,100.0,43882,86.79,0.47,32.58,20.71,9.1,17.22,47387,13749,5790,6.95,12.8,28.65,17.06,7.17,64.75,27.23,20.11,17.05,21.14,8.65,34.56,12.58,10.68,3.86,76.49,65.66,85.37,81.28,67.01,71.65,2564,3.8,22681,11.12,19.19,29.86,40.07,3.0,5.18,8.06,10.82,58.38,7.02,18.36,15.11,3.51,3.49,3.61,78.39,20.72,43.71,3,633,97.41,78.99,3.32,21.33,1965,2.0,0.41,155100,188100,226400,71300,483,648,826,343,721,28.0,23.1,11.2,0,0,27.0,43.94,59.7,90.57,92.73,1267.73
